date,value,cpi_series
2018-04-01,483.512,Medical care
2018-05-01,484.46,Medical care
2018-06-01,486.165,Medical care
2018-07-01,485.236,Medical care
2018-08-01,484.268,Medical care
2018-09-01,485.461,Medical care
2018-10-01,485.772,Medical care
2018-11-01,487.587,Medical care
2018-12-01,488.555,Medical care
2019-01-01,489.949,Medical care
2019-02-01,490.006,Medical care
2019-03-01,491.324,Medical care
2019-04-01,492.855,Medical care
2019-05-01,494.658,Medical care
2019-06-01,495.692,Medical care
2019-07-01,497.582,Medical care
2019-08-01,500.784,Medical care
2019-09-01,502.304,Medical care
2019-10-01,506.64,Medical care
2019-11-01,508.357,Medical care
2019-12-01,510.862,Medical care
2020-01-01,511.901,Medical care
2020-02-01,512.728,Medical care
2020-03-01,514.554,Medical care
2020-04-01,516.578,Medical care
2020-05-01,518.957,Medical care
2020-06-01,520.87,Medical care
2020-07-01,522.467,Medical care
2020-08-01,522.99,Medical care
2020-09-01,523.521,Medical care
2020-10-01,521.27,Medical care
2020-11-01,520.704,Medical care
2020-12-01,519.978,Medical care
2021-01-01,521.888,Medical care
2021-02-01,523.03,Medical care
2021-03-01,523.686,Medical care
2021-04-01,524.142,Medical care
2021-05-01,523.659,Medical care
2021-06-01,523.126,Medical care
2021-07-01,523.951,Medical care
2021-08-01,524.845,Medical care
2021-09-01,525.861,Medical care
2021-10-01,528.134,Medical care
2021-11-01,529.754,Medical care
2021-12-01,531.268,Medical care
2022-01-01,534.798,Medical care
2022-02-01,535.732,Medical care
2022-03-01,538.665,Medical care
2022-04-01,541.057,Medical care
2022-05-01,543.22,Medical care
2022-06-01,546.861,Medical care
2022-07-01,549.282,Medical care
2022-08-01,553.006,Medical care
2022-09-01,557.426,Medical care
1967-01-01,32.9,Educational books and supplies
1967-02-01,33.0,Educational books and supplies
1967-03-01,33.2,Educational books and supplies
1967-04-01,33.3,Educational books and supplies
1967-05-01,33.5,Educational books and supplies
1967-06-01,33.6,Educational books and supplies
1967-07-01,33.7,Educational books and supplies
1967-08-01,34.0,Educational books and supplies
1967-09-01,34.1,Educational books and supplies
1967-10-01,34.3,Educational books and supplies
1967-11-01,34.3,Educational books and supplies
1967-12-01,34.4,Educational books and supplies
1968-01-01,34.5,Educational books and supplies
1968-02-01,34.6,Educational books and supplies
1968-03-01,34.8,Educational books and supplies
1968-04-01,34.9,Educational books and supplies
1968-05-01,35.0,Educational books and supplies
1968-06-01,35.2,Educational books and supplies
1968-07-01,35.3,Educational books and supplies
1968-08-01,35.5,Educational books and supplies
1968-09-01,35.6,Educational books and supplies
1968-10-01,36.6,Educational books and supplies
1968-11-01,36.5,Educational books and supplies
1968-12-01,36.6,Educational books and supplies
1969-01-01,36.6,Educational books and supplies
1969-02-01,36.8,Educational books and supplies
1969-03-01,36.9,Educational books and supplies
1969-04-01,37.1,Educational books and supplies
1969-05-01,37.3,Educational books and supplies
1969-06-01,37.4,Educational books and supplies
1969-07-01,37.6,Educational books and supplies
1969-08-01,37.7,Educational books and supplies
1969-09-01,37.9,Educational books and supplies
1969-10-01,37.8,Educational books and supplies
1969-11-01,37.8,Educational books and supplies
1969-12-01,37.8,Educational books and supplies
1970-01-01,37.9,Educational books and supplies
1970-02-01,38.0,Educational books and supplies
1970-03-01,38.2,Educational books and supplies
1970-04-01,38.3,Educational books and supplies
1970-05-01,38.5,Educational books and supplies
1970-06-01,38.6,Educational books and supplies
1970-07-01,38.8,Educational books and supplies
1970-08-01,38.9,Educational books and supplies
1970-09-01,39.1,Educational books and supplies
1970-10-01,37.9,Educational books and supplies
1970-11-01,40.7,Educational books and supplies
1970-12-01,40.6,Educational books and supplies
1971-01-01,40.7,Educational books and supplies
1971-02-01,40.8,Educational books and supplies
1971-03-01,41.0,Educational books and supplies
1971-04-01,41.2,Educational books and supplies
1971-05-01,41.3,Educational books and supplies
1971-06-01,41.5,Educational books and supplies
1971-07-01,41.7,Educational books and supplies
1971-08-01,41.9,Educational books and supplies
1971-09-01,42.1,Educational books and supplies
1971-10-01,40.9,Educational books and supplies
1971-11-01,40.8,Educational books and supplies
1971-12-01,43.2,Educational books and supplies
1972-01-01,43.3,Educational books and supplies
1972-02-01,43.4,Educational books and supplies
1972-03-01,43.6,Educational books and supplies
1972-04-01,43.8,Educational books and supplies
1972-05-01,44.0,Educational books and supplies
1972-06-01,44.2,Educational books and supplies
1972-07-01,44.3,Educational books and supplies
1972-08-01,44.5,Educational books and supplies
1972-09-01,44.7,Educational books and supplies
1972-10-01,44.7,Educational books and supplies
1972-11-01,44.7,Educational books and supplies
1972-12-01,44.6,Educational books and supplies
1973-01-01,44.7,Educational books and supplies
1973-02-01,44.9,Educational books and supplies
1973-03-01,45.0,Educational books and supplies
1973-04-01,45.2,Educational books and supplies
1973-05-01,45.5,Educational books and supplies
1973-06-01,45.7,Educational books and supplies
1973-07-01,45.9,Educational books and supplies
1973-08-01,46.1,Educational books and supplies
1973-09-01,46.2,Educational books and supplies
1973-10-01,46.0,Educational books and supplies
1973-11-01,45.8,Educational books and supplies
1973-12-01,45.8,Educational books and supplies
1974-01-01,45.9,Educational books and supplies
1974-02-01,46.1,Educational books and supplies
1974-03-01,46.3,Educational books and supplies
1974-04-01,46.5,Educational books and supplies
1974-05-01,46.8,Educational books and supplies
1974-06-01,47.0,Educational books and supplies
1974-07-01,47.2,Educational books and supplies
1974-08-01,47.4,Educational books and supplies
1974-09-01,47.5,Educational books and supplies
1974-10-01,48.7,Educational books and supplies
1974-11-01,48.5,Educational books and supplies
1974-12-01,48.7,Educational books and supplies
1975-01-01,48.8,Educational books and supplies
1975-02-01,49.0,Educational books and supplies
1975-03-01,49.3,Educational books and supplies
1975-04-01,49.5,Educational books and supplies
1975-05-01,49.8,Educational books and supplies
1975-06-01,50.0,Educational books and supplies
1975-07-01,50.3,Educational books and supplies
1975-08-01,50.5,Educational books and supplies
1975-09-01,50.3,Educational books and supplies
1975-10-01,51.6,Educational books and supplies
1975-11-01,51.9,Educational books and supplies
1975-12-01,52.2,Educational books and supplies
1976-01-01,52.3,Educational books and supplies
1976-02-01,52.6,Educational books and supplies
1976-03-01,52.8,Educational books and supplies
1976-04-01,53.1,Educational books and supplies
1976-05-01,53.3,Educational books and supplies
1976-06-01,53.6,Educational books and supplies
1976-07-01,53.9,Educational books and supplies
1976-08-01,54.1,Educational books and supplies
1976-09-01,53.6,Educational books and supplies
1976-10-01,54.6,Educational books and supplies
1976-11-01,54.9,Educational books and supplies
1976-12-01,55.2,Educational books and supplies
1977-01-01,55.2,Educational books and supplies
1977-02-01,55.4,Educational books and supplies
1977-03-01,55.7,Educational books and supplies
1977-04-01,56.0,Educational books and supplies
1977-05-01,56.3,Educational books and supplies
1977-06-01,56.6,Educational books and supplies
1977-07-01,56.9,Educational books and supplies
1977-08-01,57.2,Educational books and supplies
1977-09-01,56.3,Educational books and supplies
1977-10-01,58.6,Educational books and supplies
1977-11-01,59.0,Educational books and supplies
1977-12-01,59.3,Educational books and supplies
1978-01-01,59.9,Educational books and supplies
1978-02-01,60.2,Educational books and supplies
1978-03-01,60.6,Educational books and supplies
1978-04-01,61.0,Educational books and supplies
1978-05-01,61.4,Educational books and supplies
1978-06-01,61.7,Educational books and supplies
1978-07-01,62.1,Educational books and supplies
1978-08-01,62.6,Educational books and supplies
1978-09-01,62.6,Educational books and supplies
1978-10-01,62.1,Educational books and supplies
1978-11-01,62.6,Educational books and supplies
1978-12-01,62.9,Educational books and supplies
1979-01-01,63.3,Educational books and supplies
1979-02-01,63.7,Educational books and supplies
1979-03-01,64.1,Educational books and supplies
1979-04-01,64.6,Educational books and supplies
1979-05-01,65.1,Educational books and supplies
1979-06-01,65.6,Educational books and supplies
1979-07-01,66.0,Educational books and supplies
1979-08-01,66.8,Educational books and supplies
1979-09-01,66.7,Educational books and supplies
1979-10-01,67.1,Educational books and supplies
1979-11-01,67.5,Educational books and supplies
1979-12-01,68.0,Educational books and supplies
1980-01-01,68.4,Educational books and supplies
1980-02-01,68.8,Educational books and supplies
1980-03-01,69.3,Educational books and supplies
1980-04-01,69.8,Educational books and supplies
1980-05-01,70.4,Educational books and supplies
1980-06-01,70.8,Educational books and supplies
1980-07-01,71.3,Educational books and supplies
1980-08-01,72.0,Educational books and supplies
1980-09-01,73.3,Educational books and supplies
1980-10-01,73.6,Educational books and supplies
1980-11-01,74.1,Educational books and supplies
1980-12-01,74.7,Educational books and supplies
1981-01-01,76.0,Educational books and supplies
1981-02-01,76.4,Educational books and supplies
1981-03-01,77.2,Educational books and supplies
1981-04-01,77.8,Educational books and supplies
1981-05-01,78.4,Educational books and supplies
1981-06-01,79.0,Educational books and supplies
1981-07-01,79.6,Educational books and supplies
1981-08-01,80.1,Educational books and supplies
1981-09-01,83.7,Educational books and supplies
1981-10-01,84.5,Educational books and supplies
1981-11-01,85.1,Educational books and supplies
1981-12-01,85.7,Educational books and supplies
1982-01-01,86.7,Educational books and supplies
1982-02-01,87.4,Educational books and supplies
1982-03-01,88.2,Educational books and supplies
1982-04-01,89.0,Educational books and supplies
1982-05-01,89.8,Educational books and supplies
1982-06-01,90.5,Educational books and supplies
1982-07-01,91.2,Educational books and supplies
1982-08-01,91.7,Educational books and supplies
1982-09-01,93.0,Educational books and supplies
1982-10-01,93.9,Educational books and supplies
1982-11-01,94.6,Educational books and supplies
1982-12-01,95.4,Educational books and supplies
1983-01-01,96.0,Educational books and supplies
1983-02-01,97.1,Educational books and supplies
1983-03-01,97.9,Educational books and supplies
1983-04-01,98.6,Educational books and supplies
1983-05-01,99.4,Educational books and supplies
1983-06-01,100.3,Educational books and supplies
1983-07-01,101.1,Educational books and supplies
1983-08-01,101.7,Educational books and supplies
1983-09-01,101.9,Educational books and supplies
1983-10-01,102.6,Educational books and supplies
1983-11-01,103.3,Educational books and supplies
1983-12-01,104.1,Educational books and supplies
1984-01-01,104.8,Educational books and supplies
1984-02-01,105.6,Educational books and supplies
1984-03-01,106.2,Educational books and supplies
1984-04-01,107.0,Educational books and supplies
1984-05-01,107.8,Educational books and supplies
1984-06-01,108.6,Educational books and supplies
1984-07-01,109.3,Educational books and supplies
1984-08-01,110.1,Educational books and supplies
1984-09-01,110.4,Educational books and supplies
1984-10-01,111.1,Educational books and supplies
1984-11-01,111.8,Educational books and supplies
1984-12-01,112.6,Educational books and supplies
1985-01-01,113.7,Educational books and supplies
1985-02-01,114.4,Educational books and supplies
1985-03-01,115.2,Educational books and supplies
1985-04-01,116.1,Educational books and supplies
1985-05-01,116.8,Educational books and supplies
1985-06-01,117.5,Educational books and supplies
1985-07-01,118.3,Educational books and supplies
1985-08-01,119.0,Educational books and supplies
1985-09-01,120.6,Educational books and supplies
1985-10-01,121.5,Educational books and supplies
1985-11-01,122.3,Educational books and supplies
1985-12-01,123.1,Educational books and supplies
1986-01-01,123.9,Educational books and supplies
1986-02-01,124.4,Educational books and supplies
1986-03-01,125.3,Educational books and supplies
1986-04-01,126.0,Educational books and supplies
1986-05-01,126.8,Educational books and supplies
1986-06-01,127.8,Educational books and supplies
1986-07-01,128.6,Educational books and supplies
1986-08-01,129.4,Educational books and supplies
1986-09-01,130.1,Educational books and supplies
1986-10-01,130.8,Educational books and supplies
1986-11-01,131.7,Educational books and supplies
1986-12-01,132.6,Educational books and supplies
1987-01-01,133.8,Educational books and supplies
1987-02-01,134.3,Educational books and supplies
1987-03-01,135.2,Educational books and supplies
1987-04-01,136.2,Educational books and supplies
1987-05-01,137.0,Educational books and supplies
1987-06-01,137.8,Educational books and supplies
1987-07-01,138.5,Educational books and supplies
1987-08-01,139.2,Educational books and supplies
1987-09-01,140.1,Educational books and supplies
1987-10-01,140.9,Educational books and supplies
1987-11-01,141.8,Educational books and supplies
1987-12-01,142.6,Educational books and supplies
1988-01-01,143.5,Educational books and supplies
1988-02-01,144.7,Educational books and supplies
1988-03-01,145.4,Educational books and supplies
1988-04-01,146.2,Educational books and supplies
1988-05-01,147.1,Educational books and supplies
1988-06-01,147.8,Educational books and supplies
1988-07-01,148.6,Educational books and supplies
1988-08-01,149.3,Educational books and supplies
1988-09-01,149.9,Educational books and supplies
1988-10-01,150.6,Educational books and supplies
1988-11-01,151.6,Educational books and supplies
1988-12-01,152.5,Educational books and supplies
1989-01-01,152.2,Educational books and supplies
1989-02-01,153.4,Educational books and supplies
1989-03-01,154.3,Educational books and supplies
1989-04-01,155.2,Educational books and supplies
1989-05-01,156.0,Educational books and supplies
1989-06-01,156.8,Educational books and supplies
1989-07-01,157.8,Educational books and supplies
1989-08-01,158.8,Educational books and supplies
